websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Mother of Pearl,200-5367,Mother of Pearl,Master,200-5367,,"wood, wood grain, vaneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5367.jpg,,120.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Marble - Black and White,200-5391,Marble - Black and White,Master,200-5391,,"marble, stone, granite, luxe, luxury",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5391.jpg,,120.00,Roll,1,1,Faux Finish,Black,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Whitewood - Matte,200-5393,Whitewood - Matte,Master,200-5393,,"wood, wood grain, veneer, whitewashed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5393.jpg,,120.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Wild Oak,200-5397,Wild Oak,Master,200-5397,,"wood, wood grain, vaneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5397.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Porrinho - Beige,200-5403,Porrinho - Beige,Master,200-5403,,"marble, stone, granite, luxe, luxury",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5403.jpg,,120.00,Roll,1,1,Faux Finish,"Neutral, Multi, Beige",,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Porrinho -  Grey,200-5404,Porrinho -  Grey,Master,200-5404,,"marble, stone, granite, luxe, luxury",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5404.jpg,,120.00,Roll,1,1,Faux Finish,Grey,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Maple,200-5417,Maple,Master,200-5417,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5417.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5417_install.jpg,120.00,Roll,1,1,Faux Finish,"Beige, Neutral",,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,European Beech,200-5418,European Beech,Master,200-5418,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5418.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Cherry,200-5420,Cherry,Master,200-5420,,"wood, wood grain, veneer, blonde, natural",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5420.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rustic Wood,200-5424,Rustic Wood,Master,200-5424,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5424.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5424_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Tirol Beech,200-5427,Tirol Beech,Master,200-5427,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5427.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5427_install.jpg,120.00,Roll,1,1,Faux Finish,Beige,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vario - Blue,200-5436,Vario - Blue,Master,200-5436,,"marble, stone, granite, luxe, luxury",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5436.jpg,,120.00,Roll,1,1,Faux Finish,Blue,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vario - Beige,200-5437,Vario - Beige,Master,200-5437,,"marble, stone, granite, luxe, luxury",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5437.jpg,,120.00,Roll,1,1,Faux Finish,Cream,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Dark Maroon,200-5444,Dark Maroon,Master,200-5444,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5444.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Leather - Gold Havana,200-5451,Leather - Gold Havana,Master,200-5451,,"leather, contact paper, luxe, luxury, sophisticated",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5451.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5451_install.jpg,120.00,Roll,1,1,"Faux Finish, Textured",Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Birch,200-5475,Birch,Master,200-5475,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5475.jpg,,120.00,Roll,1,1,Faux Finish,"Beige, Cream",,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Medium Alder,200-5504,Erie Medium,Master,200-5504,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5504.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Erie Bright,200-5506,Erie Bright,Master,200-5506,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5506.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Calvados,200-5519,Calvados,Master,200-5519,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5519.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Leather - White,200-5565,Leather - White,Master,200-5565,,"leather, contact paper, luxe, luxury, sophisticated",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5565.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5565_install.jpg,120.00,Roll,1,1,"Faux Finish, Textured",White,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Baltimore Walnut,200-5580,Baltimore Walnut,Master,200-5580,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5580.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5580_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Pearl Grey Sheffield Oak,200-5582,Pearl Grey Sheffield Oak,Master,200-5582,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5582.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5582_install.jpg,120.00,Roll,1,1,Faux Finish,Grey,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Santana Oak,200-5584,Santana Oak,Master,200-5584,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5584.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5584_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sheffield Oak,200-5585,Sheffield Oak,Master,200-5585,,"wood, wood grain, vaneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5585.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5585_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Country Sheffield Oak,200-5588,Country Sheffield Oak,Master,200-5588,,"wood, wood grain, veneer, natural",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5588.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5588_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Truffle Sonoma Oak,200-5593,Truffle Sonoma Oak,Master,200-5593,,"wood, wood grain, veneer, natural",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5593.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5593_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sonoma Oak Sepia,200-5594,Sonoma Oak Sepia,Master,200-5594,,"wood, wood grain, veneer, natural",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5594.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sonoma Oak,200-5595,Sonoma Oak,Master,200-5595,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5595.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5595_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sanremo Oak Sand,200-5597,Sanremo Oak Sand,Master,200-5597,,"wood, wood grain, veneer, natural, weathered",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5597.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/200-5597_install.jpg,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Platinum Silver,202-5203,Platinum Silver,Master,202-5203,,"Reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/202-5203.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/202-5203_install.jpg,180.00,Roll,1,1,Contemporary,Silver,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Metallic Brushed Silver,210-8045,Metallic Brushed Silver,Master,210-8045,,"Reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/210-8045.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/210-8045_install.jpg,135.00,Roll,1,1,Contemporary,Silver,,Adhesive,26.57,10.94,,,,,,,,,6,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Mirror,215-0001,Mirror,Master,215-0001,,"mirror, reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/215-0001.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/215-0001_install.jpg,90.00,Roll,1,1,Faux Finish,Silver,,Adhesive,17.72,10.94,,,,,,,,,16,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Mirror,215-0002,Mirror,Master,215-0002,,"mirror, reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper_pt_2/215-0002.jpg,,180.00,Roll,1,1,Faux Finish,Silver,,Adhesive,35.43,10.94,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
