websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV132 - Grille,VV132,VV132 - Grille,Master,VV132,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV132_Grille_GRILLE.jpg,,265.00,Roll,1,1,"Damask, Traditional","Red, Gold",,Paper,30,15,,,,,27,25.5,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV133 - Grille,VV133,VV133 - Grille,Master,VV133,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV133_Grille_GRILLE.jpg,,265.00,Roll,1,1,"Damask, Traditional","Gold, Black",,Paper,30,15,,,,,27,25.5,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV134 - Grille,VV134,VV134 - Grille,Master,VV134,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV134_Grille_GRILLE.jpg,,265.00,Roll,1,1,"Damask, Traditional","Black, Grey",,Paper,30,15,,,,,27,25.5,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV135 - Grille,VV135,VV135 - Grille,Master,VV135,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV135_Grille_GRILLE.jpg,,265.00,Roll,1,1,"Damask, Traditional","Black, Grey",,Paper,30,15,,,,,27,25.5,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV136 - Lattice Damask,VV136,VV136 - Lattice Damask,Master,VV136,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV136_Lattice_Damask_LATTICEDAMASK.jpg,,265.00,Roll,1,1,"Damask, Traditional",Gold,,Paper,30,15,,,,,27,39,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV137 - Lattice Damask,VV137,VV137 - Lattice Damask,Master,VV137,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV137_Lattice_Damask_LATTICEDAMASK.jpg,,265.00,Roll,1,1,"Damask, Traditional","Black, Grey",,Paper,30,15,,,,,27,39,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV138 - Lattice Damask,VV138,VV138 - Lattice Damask,Master,VV138,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV138_Lattice_Damask_LATTICEDAMASK.jpg,,265.00,Roll,1,1,"Damask, Traditional",Black,,Paper,30,15,,,,,27,39,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV139 - Lattice Damask,VV139,VV139 - Lattice Damask,Master,VV139,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV139_Lattice_Damask_LATTICEDAMASK.jpg,,265.00,Roll,1,1,"Damask, Traditional",Red,,Paper,30,15,,,,,27,39,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV140 - Lattice Damask,VV140,VV140 - Lattice Damask,Master,VV140,,"victorian,velour, flock, velvet, flocking, flocked, damask",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV140_Lattice_Damask_LATTICEDAMASK.jpg,,265.00,Roll,1,1,"Damask, Traditional","Black, Grey",,Paper,30,15,,,,,27,39,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV141 - Art Deco Fans,VV141,VV141 - Art Deco Fans,Master,VV141,,"victorian,velour, flock, velvet, flocking, flocked, scallop",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV141_Art_Deco_Fans_ARTDECOFANS.jpg,,265.00,Roll,1,1,"Art Deco, Traditional","Black, Grey",,Paper,30,15,,,,,24.5,24,Straight,24.5,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,2.75,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV142 - Art Deco Fans,VV142,VV142 - Art Deco Fans,Master,VV142,,"victorian,velour, flock, velvet, flocking, flocked, scallop",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV142_Art_Deco_Fans_ARTDECOFANS.jpg,,265.00,Roll,1,1,"Art Deco, Traditional","Black, Gold",,Paper,30,15,,,,,24.5,24,Straight,24.5,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,2.75,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV143 - Art Deco Fans,VV143,VV143 - Art Deco Fans,Master,VV143,,"victorian,velour, flock, velvet, flocking, flocked, scallop",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV143_Art_Deco_Fans_ARTDECOFANS.jpg,,265.00,Roll,1,1,"Art Deco, Traditional",Gold,,Paper,30,15,,,,,24.5,24,Straight,24.5,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,2.75,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV144 - Art Deco Fans,VV144,VV144 - Art Deco Fans,Master,VV144,,"victorian,velour, flock, velvet, flocking, flocked, scallop",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV144_Art_Deco_Fans_ARTDECOFANS.jpg,,265.00,Roll,1,1,"Art Deco, Traditional","Black, Grey",,Paper,30,15,,,,,24.5,24,Straight,24.5,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,2.75,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV145 - Zodiac,VV145,VV145 - Zodiac,Master,VV145,,"velour, flock, velvet, flocking, flocked, asian, trellis",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV145_Zodiac_ZODIAC.jpg,,265.00,Roll,1,1,Traditional,"Black, Grey",,Paper,30,15,,,,,28,32.5,Straight,28,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV146 - Zodiac,VV146,VV146 - Zodiac,Master,VV146,,"velour, flock, velvet, flocking, flocked, asian, trellis",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV146_Zodiac_ZODIAC.jpg,,265.00,Roll,1,1,Traditional,Red,,Paper,30,15,,,,,28,32.5,Straight,28,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV147 - Zodiac,VV147,VV147 - Zodiac,Master,VV147,,"velour, flock, velvet, flocking, flocked, asian, trellis",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV147_Zodiac_ZODIAC.jpg,,265.00,Roll,1,1,Traditional,"Red, Gold",,Paper,30,15,,,,,28,32.5,Straight,28,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV148 - Zodiac,VV148,VV148 - Zodiac,Master,VV148,,"velour, flock, velvet, flocking, flocked, asian, trellis",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV148_Zodiac_ZODIAC.jpg,,265.00,Roll,1,1,Traditional,"Black, Gold",,Paper,30,15,,,,,28,32.5,Straight,28,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV149 - Retro Blocks,VV149,VV149 - Retro Blocks,Master,VV149,,"velour, flock, velvet, flocking, flocked",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV149_Retro_Blocks_RETROBLOCKS.jpg,,265.00,Roll,1,1,"Geometric, Abstract","Black, Grey",,Paper,30,15,,,,,27,32,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV150 - Retro Blocks,VV150,VV150 - Retro Blocks,Master,VV150,,"velour, flock, velvet, flocking, flocked",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV150_Retro_Blocks_RETROBLOCKS.jpg,,265.00,Roll,1,1,"Geometric, Abstract","Black, Gold",,Paper,30,15,,,,,27,32,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV151 - Retro Blocks,VV151,VV151 - Retro Blocks,Master,VV151,,"velour, flock, velvet, flocking, flocked",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV151_Retro_Blocks_RETROBLOCKS.jpg,,265.00,Roll,1,1,"Geometric, Abstract","Black, White, Grey",,Paper,30,15,,,,,27,32,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV152 - Retro Blocks,VV152,VV152 - Retro Blocks,Master,VV152,,"velour, flock, velvet, flocking, flocked",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV152_Retro_Blocks_RETROBLOCKS.jpg,,265.00,Roll,1,1,"Geometric, Abstract","Red, Gold",,Paper,30,15,,,,,27,32,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential",Vogue Velour,VV153 - Griffons,VV153,VV153 - Griffons,Master,VV153,,"victorian,velour, flock, velvet, flocking, flocked, griffin, regal, royal, mythical",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV153_Griffons_GRIFFONS.jpg,,265.00,Roll,1,1,Traditional,"Black, Off-White",,Paper,30,15,,,,,27,35,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
"A,H",Astek,1-2 weeks,Specialty,"Textured, Residential, Metallic",Vogue Velour,VV154 - Griffons,VV154,VV154 - Griffons,Master,VV154,,"victorian,velour, flock, velvet, flocking, flocked, griffin, regal, royal, mythical",https://s3-us-west-2.amazonaws.com/astek-product-images/Vogue_Velour/VV154_Griffons_GRIFFONS.jpg,,265.00,Roll,1,1,Traditional,"Black, Grey",,Paper,30,15,,,,,27,35,Straight,27,6,Paste the Paper,Strippable,Light Vacuum,Good,Class A,Flock,1.5,No
